sleeping.category,p20,urban,povcal_year,iso3,value,total,percentage,demographic
5 people per room or more,P20,Rural,2003,NAM,159434.984906565,1201126.79565578,0.132737847064279,P20 Rural
5 people per room or more,P20,Urban,2003,NAM,24151.3454306625,63700.1011411687,0.379141398490712,P20 Urban
5 people per room or more,Not P20,Rural,2004,NAM,135809.397440857,1200442.31428429,0.113132797657027,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,NAM,167861.13051702,1342088.24451882,0.125074585223867,Not P20 Urban
5 people per room or more,P20,Rural,2004,NAM,160414.987022583,1201263.35132579,0.133538567413664,P20 Rural
5 people per room or more,P20,Urban,2004,NAM,24546.1574823266,64296.2688319629,0.381766437279237,P20 Urban
5 people per room or more,Not P20,Rural,2005,NAM,139118.315110711,1236606.36529284,0.112500080070158,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,NAM,173188.337128757,1368202.16918799,0.126580954941434,Not P20 Urban
5 people per room or more,P20,Rural,2005,NAM,161764.219490055,1203591.51682402,0.134401262578611,P20 Rural
5 people per room or more,P20,Urban,2005,NAM,22169.3326620266,60715.826741698,0.365132682065601,P20 Urban
5 people per room or more,Not P20,Rural,2006,NAM,143494.642995126,1276515.55172426,0.112411198438828,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,NAM,176779.235408052,1394653.43406922,0.126754956528704,Not P20 Urban
5 people per room or more,P20,Rural,2006,NAM,163101.634702048,1205328.01272081,0.13531721903142,P20 Rural
5 people per room or more,P20,Urban,2006,NAM,21847.6676617932,58476.5274874141,0.373614313307087,P20 Urban
5 people per room or more,Not P20,Rural,2007,NAM,146570.281209797,1327501.38747234,0.110410642574828,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,NAM,179767.435550359,1423485.98792338,0.126286761566658,Not P20 Urban
5 people per room or more,P20,Rural,2007,NAM,164771.318367122,1198481.48732576,0.137483407219569,P20 Rural
5 people per room or more,P20,Urban,2007,NAM,22771.8801113961,55774.5694337816,0.408284283367387,P20 Urban
5 people per room or more,Not P20,Rural,2008,NAM,145002.243147327,1297822.07549167,0.111727366859894,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,NAM,169607.834352591,1350226.91905313,0.125614318570638,Not P20 Urban
5 people per room or more,P20,Rural,2008,NAM,157929.340757735,1117855.88633563,0.141278802293051,P20 Rural
5 people per room or more,P20,Urban,2008,NAM,21275.8969785464,49307.355538976,0.431495397511806,P20 Urban
5 people per room or more,Not P20,Rural,2009,NAM,145405.980992967,1294409.31627133,0.112333849243161,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,NAM,168330.307107369,1345349.35606821,0.125120145446321,Not P20 Urban
5 people per room or more,P20,Rural,2009,NAM,160328.371731648,1131667.56005104,0.141674443442045,P20 Rural
5 people per room or more,P20,Urban,2009,NAM,22192.1501540603,52457.7684046866,0.423047926531272,P20 Urban
5 people per room or more,Not P20,Rural,2010,NAM,145267.294639027,1292096.32356868,0.112427604652421,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,NAM,166778.582927031,1339757.08631578,0.124484195404152,Not P20 Urban
5 people per room or more,P20,Rural,2010,NAM,163107.268955057,1146508.19925058,0.142264371996356,P20 Rural
5 people per room or more,P20,Urban,2010,NAM,22595.5674005617,54597.2847825673,0.413858811670728,P20 Urban
5 people per room or more,Not P20,Rural,2011,NAM,143251.921734413,1279622.57791672,0.111948573123517,Not P20 Rural
5 people per room or more,Not P20,Urban,2011,NAM,165061.956349166,1333934.47625531,0.123740677887371,Not P20 Urban
5 people per room or more,P20,Rural,2011,NAM,167904.086727015,1170590.31377619,0.143435397295724,P20 Rural
5 people per room or more,P20,Urban,2011,NAM,22998.9526552116,57076.3242451126,0.402950837486367,P20 Urban
5 people per room or more,Not P20,Rural,2012,NAM,148270.120094454,1320974.59382957,0.112242976350221,Not P20 Rural
5 people per room or more,Not P20,Urban,2012,NAM,166022.071643819,1334525.37529691,0.124405331451177,Not P20 Urban
5 people per room or more,P20,Rural,2012,NAM,165135.639961282,1132687.09953892,0.145791048585707,P20 Rural
5 people per room or more,P20,Urban,2012,NAM,21727.4632579305,51212.8896500432,0.424257709463426,P20 Urban
5 people per room or more,Not P20,Rural,2013,NAM,184631.272617089,1573192.92533,0.117360858699743,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,NAM,187791.568277948,1517547.91009339,0.123746714702662,Not P20 Urban
5 people per room or more,P20,Rural,2013,NAM,201198.4371555,1309494.41532615,0.153645891727907,P20 Rural
5 people per room or more,P20,Urban,2013,NAM,25765.1788098934,58437.4616137514,0.440901745188576,P20 Urban
5 people per room or more,Not P20,Rural,2014,NAM,200437.406191133,1645188.95915638,0.121832452786404,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,NAM,192209.436928848,1556686.69126392,0.123473424683028,Not P20 Urban
5 people per room or more,P20,Rural,2014,NAM,191221.679538573,1283875.8115281,0.148940947264187,P20 Rural
5 people per room or more,P20,Urban,2014,NAM,24105.0651442887,52621.1073450737,0.458087379009621,P20 Urban
5 people per room or more,Not P20,Rural,2015,NAM,210370.116310923,1731836.45345909,0.121472276375024,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,NAM,195571.317724513,1588893.74611391,0.123086467048434,Not P20 Urban
5 people per room or more,P20,Rural,2015,NAM,187801.193428253,1248997.40663155,0.150361555941688,P20 Rural
5 people per room or more,P20,Urban,2015,NAM,24392.516460945,51442.5980799784,0.47416960595617,P20 Urban
5 people per room or more,Not P20,Rural,2016,NAM,201603.917844438,1698606.44824835,0.118687832636181,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,NAM,198551.664529399,1614436.86322475,0.122985090995013,Not P20 Urban
5 people per room or more,P20,Rural,2016,NAM,202821.629523685,1338768.10907952,0.151498701043257,P20 Rural
5 people per room or more,P20,Urban,2016,NAM,25292.8049262896,55475.1098889821,0.455930686336739,P20 Urban
5 people per room or more,Not P20,Rural,2017,NAM,192451.401716402,1656154.2702296,0.116203789209638,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,NAM,200269.731683544,1631233.71198285,0.122771942617656,Not P20 Urban
5 people per room or more,P20,Rural,2017,NAM,221209.959439886,1444475.63333185,0.153142049845202,P20 Rural
5 people per room or more,P20,Urban,2017,NAM,28120.1980973435,64396.1864492175,0.436674897193159,P20 Urban
5 people per room or more,Not P20,Rural,2018,NAM,190118.529521276,1605419.27740724,0.118422976599806,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,NAM,203111.585127378,1652980.29241252,0.122875987124406,Not P20 Urban
5 people per room or more,P20,Rural,2018,NAM,229807.803928748,1548570.19758018,0.148399991351925,P20 Rural
5 people per room or more,P20,Urban,2018,NAM,29434.8738990083,80426.7699568788,0.365983538998146,P20 Urban
5 people per room or more,Not P20,Rural,2000,NER,861867.088037712,5697731.49661141,0.151264953174836,Not P20 Rural
5 people per room or more,Not P20,Urban,2000,NER,760860.652250479,3998448.04742971,0.190288992935541,Not P20 Urban
5 people per room or more,P20,Rural,2000,NER,3260906.09937847,12693863.7137937,0.256888381102991,P20 Rural
5 people per room or more,P20,Urban,2000,NER,123842.682308683,269987.216809706,0.458698318283605,P20 Urban
5 people per room or more,Not P20,Rural,2001,NER,891593.948006925,5841893.09207473,0.152620723103695,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,NER,818012.036149511,4235598.96235829,0.193127829952545,Not P20 Urban
5 people per room or more,P20,Rural,2001,NER,3342503.84011646,13127385.4166738,0.254620682948104,P20 Rural
5 people per room or more,P20,Urban,2001,NER,143186.547089702,294654.766049256,0.485946821799468,P20 Urban
5 people per room or more,Not P20,Rural,2002,NER,911099.421588511,5996944.09162955,0.151927282907341,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,NER,847066.624824425,4398721.38475306,0.19257110208447,Not P20 Urban
5 people per room or more,P20,Rural,2002,NER,3483753.77434991,13672001.1885454,0.254809352801157,P20 Rural
5 people per room or more,P20,Urban,2002,NER,149040.918864104,308982.216192074,0.482360831962754,P20 Urban
5 people per room or more,Not P20,Rural,2003,NER,960006.906143582,6087708.88820684,0.157695928595291,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,NER,852193.007115714,4451837.56414034,0.19142500031451,Not P20 Urban
5 people per room or more,P20,Rural,2003,NER,3577378.24343419,14390872.002021,0.248586620944985,P20 Rural
5 people per room or more,P20,Urban,2003,NER,175807.002807164,362107.796244705,0.485510128835661,P20 Urban
5 people per room or more,Not P20,Rural,2004,NER,890540.691069107,5924209.21054672,0.150322289341791,Not P20 Rural
5 people per room or more,Not P20,Urban,2004,NER,873383.043758466,4566239.67546929,0.191269645448189,Not P20 Urban
5 people per room or more,P20,Rural,2004,NER,3804071.45848251,15353044.3598504,0.247773104103737,P20 Rural
5 people per room or more,P20,Urban,2004,NER,185902.441754114,404766.950647109,0.459282659952617,P20 Urban
5 people per room or more,Not P20,Rural,2005,NER,804479.3990323,5513234.02393294,0.145917876066943,Not P20 Rural
5 people per room or more,Not P20,Urban,2005,NER,862638.794312236,4701773.89134178,0.183470922729987,Not P20 Urban
5 people per room or more,P20,Rural,2005,NER,4081563.20979661,16544901.7672361,0.246696128343254,P20 Rural
5 people per room or more,P20,Urban,2005,NER,229930.173209353,485316.849093659,0.473773316625527,P20 Urban
5 people per room or more,Not P20,Rural,2006,NER,871895.352369301,5786657.98528862,0.150673386017614,Not P20 Rural
5 people per room or more,Not P20,Urban,2006,NER,892248.619152216,4873568.12932584,0.183079131239239,Not P20 Urban
5 people per room or more,P20,Rural,2006,NER,4277538.9727282,17152077.977786,0.249388964897905,P20 Rural
5 people per room or more,P20,Urban,2006,NER,237975.309626474,471789.072597793,0.504410388981924,P20 Urban
5 people per room or more,Not P20,Rural,2007,NER,381108.654512909,2527641.19487306,0.150776405799182,Not P20 Rural
5 people per room or more,Not P20,Urban,2007,NER,489027.0243636,2342995.84641078,0.208718690266881,Not P20 Urban
5 people per room or more,P20,Rural,2007,NER,2604510.42172625,11244519.1770146,0.231624881484505,P20 Rural
5 people per room or more,P20,Urban,2007,NER,102584.837983574,246945.604877177,0.415414714647774,P20 Urban
5 people per room or more,Not P20,Rural,2008,NER,460762.637773018,2867067.50155899,0.160708681439301,Not P20 Rural
5 people per room or more,Not P20,Urban,2008,NER,519714.791954939,2444458.68464438,0.212609358145297,Not P20 Urban
5 people per room or more,P20,Rural,2008,NER,2723462.24563597,11507054.5404734,0.236677616852933,P20 Rural
5 people per room or more,P20,Urban,2008,NER,76516.7612409384,219852.924516389,0.348036131014644,P20 Urban
5 people per room or more,Not P20,Rural,2009,NER,577427.411136864,3447087.68167901,0.167511669112986,Not P20 Rural
5 people per room or more,Not P20,Urban,2009,NER,542094.186444371,2553157.48024885,0.212323051217167,Not P20 Urban
5 people per room or more,P20,Rural,2009,NER,2794863.19851109,11496502.1743528,0.243105525152342,P20 Rural
5 people per room or more,P20,Urban,2009,NER,64554.1720050448,182184.524638496,0.354334003577626,P20 Urban
5 people per room or more,Not P20,Rural,2010,NER,655567.964071512,4158966.43857499,0.157627615840087,Not P20 Rural
5 people per room or more,Not P20,Urban,2010,NER,558783.762124691,2676826.87911574,0.208748562144324,Not P20 Urban
5 people per room or more,P20,Rural,2010,NER,2899206.55693922,11430374.1328638,0.253640565325297,P20 Rural
5 people per room or more,P20,Urban,2010,NER,64672.1012915661,138963.265294231,0.465389908294353,P20 Urban
5 people per room or more,Not P20,Rural,2011,NER,665721.234246942,4156194.86698808,0.160175654788145,Not P20 Rural
5 people per room or more,Not P20,Urban,2011,NER,568441.638789233,2748384.92165825,0.206827520522948,Not P20 Urban
5 people per room or more,P20,Rural,2011,NER,3089538.81757032,12090865.8676887,0.25552668033699,P20 Rural
5 people per room or more,P20,Urban,2011,NER,67977.7946514738,160159.687285234,0.424437608512622,P20 Urban
5 people per room or more,Not P20,Rural,2012,NER,1513959.76849141,8759052.73757017,0.172845148197086,Not P20 Rural
5 people per room or more,Not P20,Urban,2012,NER,1458730.17501973,7024572.7319337,0.207661053659299,Not P20 Urban
5 people per room or more,P20,Rural,2012,NER,4258714.6885819,18930284.8999577,0.224968335716459,P20 Rural
5 people per room or more,P20,Urban,2012,NER,374470.476955938,835651.627075353,0.448117929556991,P20 Urban
5 people per room or more,Not P20,Rural,2013,NER,1613782.62597856,7986483.30105651,0.202064233423624,Not P20 Rural
5 people per room or more,Not P20,Urban,2013,NER,1489929.41159606,7151370.52498796,0.208341800552779,Not P20 Urban
5 people per room or more,P20,Rural,2013,NER,4441535.92296404,20723342.580855,0.214325266574867,P20 Rural
5 people per room or more,P20,Urban,2013,NER,384146.884987389,1105605.78146859,0.34745375922069,P20 Urban
5 people per room or more,Not P20,Rural,2014,NER,1656257.94924487,8026950.49115116,0.206337132771744,Not P20 Rural
5 people per room or more,Not P20,Urban,2014,NER,1537492.80382463,7418624.9400121,0.207247679490064,Not P20 Urban
5 people per room or more,P20,Rural,2014,NER,4645447.4989618,21824265.9414689,0.212856987328718,P20 Rural
5 people per room or more,P20,Urban,2014,NER,417388.771679492,1167145.59193208,0.357615000703169,P20 Urban
5 people per room or more,Not P20,Rural,2015,NER,1695478.71614324,8171697.32597347,0.207481830091065,Not P20 Rural
5 people per room or more,Not P20,Urban,2015,NER,1595044.69003286,7659336.2305524,0.208248422842488,Not P20 Urban
5 people per room or more,P20,Rural,2015,NER,4830311.89274842,22836374.1210868,0.211518337680769,P20 Rural
5 people per room or more,P20,Urban,2015,NER,442556.185842178,1290958.21642213,0.342812168676316,P20 Urban
5 people per room or more,Not P20,Rural,2016,NER,1704632.45894861,8387228.0900358,0.203241457207269,Not P20 Rural
5 people per room or more,Not P20,Urban,2016,NER,1636108.06458342,7867900.51419999,0.207947223230717,Not P20 Urban
5 people per room or more,P20,Rural,2016,NER,5044207.96892711,23858402.6244085,0.211422702866394,P20 Rural
5 people per room or more,P20,Urban,2016,NER,471518.620078959,1418071.21922158,0.332507009300838,P20 Urban
5 people per room or more,Not P20,Rural,2017,NER,1620680.70586911,8206527.70234187,0.197486776947895,Not P20 Rural
5 people per room or more,Not P20,Urban,2017,NER,1649262.76298492,8159115.93490556,0.2021374345141,Not P20 Urban
5 people per room or more,P20,Rural,2017,NER,5344483.85734577,25236609.7757688,0.211775032574991,P20 Rural
5 people per room or more,P20,Urban,2017,NER,586340.757143822,1554370.28593877,0.377220770654206,P20 Urban
5 people per room or more,Not P20,Rural,2018,NER,1668458.86228549,8094144.36647126,0.206131591771062,Not P20 Rural
5 people per room or more,Not P20,Urban,2018,NER,1717159.94940329,8500329.93756824,0.202010976281532,Not P20 Urban
5 people per room or more,P20,Rural,2018,NER,5580695.19544752,26609896.6444969,0.209722543082544,P20 Rural
5 people per room or more,P20,Urban,2018,NER,617294.442694423,1631064.92781013,0.378460987155921,P20 Urban
5 people per room or more,Not P20,Rural,2000,NGA,2105645.36759617,15469444.0929568,0.136116421181215,Not P20 Rural
5 people per room or more,Not P20,Urban,2000,NGA,7353808.79617167,35069645.0542196,0.209691566162197,Not P20 Urban
5 people per room or more,P20,Rural,2000,NGA,8474323.78026082,62625976.442275,0.135316433558077,P20 Rural
5 people per room or more,P20,Urban,2000,NGA,1794816.83751689,9031880.26762878,0.198720176124312,P20 Urban
5 people per room or more,Not P20,Rural,2001,NGA,2309206.94696984,17080654.0311399,0.135194293073316,Not P20 Rural
5 people per room or more,Not P20,Urban,2001,NGA,7700212.13596547,36668951.5743804,0.209992699691621,Not P20 Urban
5 people per room or more,P20,Rural,2001,NGA,8539855.60712019,63001063.6689833,0.135550975011943,P20 Rural
5 people per room or more,P20,Urban,2001,NGA,1681101.77872989,8554262.24230928,0.196522123253971,P20 Urban
5 people per room or more,Not P20,Rural,2002,NGA,2532686.79297728,18834326.1434196,0.134471855997999,Not P20 Rural
5 people per room or more,Not P20,Urban,2002,NGA,8030945.14068968,38129802.6629304,0.210621209128295,Not P20 Urban
5 people per room or more,P20,Rural,2002,NGA,8593414.62283089,63292337.6343453,0.135773380223007,P20 Rural
5 people per room or more,P20,Urban,2002,NGA,1589927.58522926,8248219.47167136,0.192760096974855,P20 Urban
5 people per room or more,Not P20,Rural,2003,NGA,2473883.64375626,18818882.9330202,0.131457518098246,Not P20 Rural
5 people per room or more,Not P20,Urban,2003,NGA,8170866.29734684,38852922.9829267,0.210302486145956,Not P20 Urban
5 people per room or more,P20,Rural,2003,NGA,8938127.07199131,65418203.5408474,0.136630579688883,P20 Rural
