birth.reg,p20,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,2003,BOL,6279439.49365501,6815489.6204889,0.921348258645659,Not P20
Registered,P20,2003,BOL,1816790.21435592,2090333.37951109,0.869138976664503,P20
Registered,Not P20,2004,BOL,6472980.63296476,7026837.52149836,0.921179778692891,Not P20
Registered,P20,2004,BOL,1771627.75133725,2042201.47850162,0.867508798709275,P20
Registered,Not P20,2005,BOL,6667486.06746848,7239722.2946644,0.920958815282506,Not P20
Registered,P20,2005,BOL,1725547.35691554,1992583.70533563,0.865984877972739,P20
Registered,Not P20,2006,BOL,7043758.10320259,7661473.00744486,0.91937387188573,Not P20
Registered,P20,2006,BOL,1497584.90633315,1733972.99255514,0.863672567429289,P20
Registered,Not P20,2007,BOL,7411975.3549128,8068202.02866018,0.918665066712967,Not P20
Registered,P20,2007,BOL,1277543.6029657,1490236.97133982,0.85727547197887,P20
Registered,Not P20,2008,BOL,7725942.24085506,8416881.90594456,0.91791025788285,Not P20
Registered,P20,2008,BOL,1111772.66543288,1304572.09405546,0.852212515121924,P20
Registered,Not P20,2009,BOL,7930141.28692411,8639630.9090978,0.917879637493938,Not P20
Registered,P20,2009,BOL,1056053.20508208,1245150.09090219,0.848133259434532,P20
Registered,Not P20,2010,BOL,8127031.18101105,8860964.4327573,0.917172305868532,Not P20
Registered,P20,2010,BOL,1008081.07999185,1187625.5672427,0.848820628148232,P20
Registered,Not P20,2011,BOL,8367583.26035916,9126745.47761492,0.916820051669267,Not P20
Registered,P20,2011,BOL,916951.316776416,1086208.52238509,0.844176139184565,P20
Registered,Not P20,2012,BOL,8377547.46728238,9128816.69728534,0.917703547467837,Not P20
Registered,P20,2012,BOL,1056734.88161588,1248859.30271466,0.846160075293386,P20
Registered,Not P20,2013,BOL,8600343.23038298,9378246.64371804,0.917052361396773,Not P20
Registered,P20,2013,BOL,983666.890211348,1164129.35628198,0.844980744539422,P20
Registered,Not P20,2014,BOL,8735388.55711437,9525599.33812288,0.917043458058752,Not P20
Registered,P20,2014,BOL,997841.151664278,1180917.66187711,0.844970977975019,P20
Registered,Not P20,2015,BOL,8870267.84119051,9672935.48687887,0.917019228880709,Not P20
Registered,P20,2015,BOL,1011337.81659742,1196794.51312114,0.845038814524591,P20
Registered,Not P20,2016,BOL,9006928.88707932,9821565.43908055,0.917056343303508,Not P20
Registered,P20,2016,BOL,1022025.44356721,1210247.56091947,0.844476350599491,P20
Registered,Not P20,2017,BOL,9140835.04885667,9967823.57176646,0.917034193376756,Not P20
Registered,P20,2017,BOL,1034520.67876438,1225030.42823356,0.844485700045926,P20
Registered,Not P20,2018,BOL,9277726.59629188,10116558.0625975,0.91708331419488,Not P20
Registered,P20,2018,BOL,1043345.98056791,1236583.93740252,0.843732438219674,P20
Registered,Not P20,2000,CIV,18495889.5422344,26817044.4950548,0.689706486695248,Not P20
Registered,P20,2000,CIV,2320709.4845344,6092291.5049451,0.38092554872837,P20
Registered,Not P20,2001,CIV,18896546.3009433,27311647.4345711,0.691885992824585,Not P20
Registered,P20,2001,CIV,2424010.55439473,6394404.5654289,0.37908307639777,P20
Registered,Not P20,2002,CIV,19267819.3817202,27843256.8157652,0.692010259762807,Not P20
Registered,P20,2002,CIV,2531589.63565576,6619821.18423469,0.382425682688351,P20
Registered,Not P20,2003,CIV,19269948.736367,27426450.0019367,0.702604556368261,Not P20
Registered,P20,2003,CIV,2995102.39669212,7772769.99806331,0.385332693163234,P20
Registered,Not P20,2004,CIV,19205798.0763902,26857501.6073502,0.715099950739055,Not P20
Registered,P20,2004,CIV,3528416.48486113,9083486.39264994,0.38844297578474,P20
Registered,Not P20,2005,CIV,19086533.8155039,26162635.9307033,0.729534052534239,Not P20
Registered,P20,2005,CIV,4133286.24500389,10546392.0692966,0.391914715273767,P20
Registered,Not P20,2006,CIV,18183426.8483257,24556386.68417,0.740476483050636,Not P20
Registered,P20,2006,CIV,4506472.32147891,10856787.6464357,0.415083399274039,P20
Registered,Not P20,2007,CIV,17404228.2311848,23031108.5335099,0.755683479406211,Not P20
Registered,P20,2007,CIV,4831384.04335318,11190398.9332322,0.431743682435253,P20
Registered,Not P20,2008,CIV,16563246.8726273,21498820.2079682,0.770425851856206,Not P20
Registered,P20,2008,CIV,5197056.77975039,11540434.1298155,0.450334599313162,P20
Registered,Not P20,2009,CIV,15274045.6302975,19363698.6264849,0.788797942217829,Not P20
Registered,P20,2009,CIV,6027776.28866122,12595838.8555452,0.478552985457379,P20
Registered,Not P20,2010,CIV,13991238.6655514,17319064.6998953,0.807851861979358,Not P20
Registered,P20,2010,CIV,6702293.21619795,13117178.606803,0.510955398039785,P20
Registered,Not P20,2011,CIV,12130702.3306765,14527165.1321861,0.835035756824984,Not P20
Registered,P20,2011,CIV,8114003.52841024,14819019.6561367,0.547539831695286,P20
Registered,Not P20,2012,CIV,17204600.31118,22020663.3032322,0.781293463973663,Not P20
Registered,P20,2012,CIV,10152842.0585529,21073712.6967678,0.481777568321413,P20
Registered,Not P20,2013,CIV,17139602.327439,21872824.8440489,0.783602595898915,Not P20
Registered,P20,2013,CIV,11059632.1408349,22302185.1559511,0.495899036955297,P20
Registered,Not P20,2014,CIV,17365468.6465488,22187314.7288562,0.782675544957395,Not P20
Registered,P20,2014,CIV,11889891.4557352,23108051.2711438,0.514534580013794,P20
Registered,Not P20,2015,CIV,17767338.9147201,22684441.4241148,0.783238986692985,Not P20
Registered,P20,2015,CIV,12375636.1655572,23767844.5758852,0.520688198126031,P20
Registered,Not P20,2016,CIV,19214007.7203733,24724818.8690654,0.777114195340497,Not P20
Registered,P20,2016,CIV,11216220.8137789,22920609.1309346,0.489350904668629,P20
Registered,Not P20,2017,CIV,20228189.7300668,26227428.6118605,0.771260882239871,Not P20
Registered,P20,2017,CIV,11175465.6786967,22647509.3881395,0.49345230361398,P20
Registered,Not P20,2018,CIV,21181509.7385888,27551493.7958532,0.768797143833155,Not P20
Registered,P20,2018,CIV,11109100.8368858,22586964.2041468,0.491836828379363,P20
Registered,Not P20,2000,CMR,9117433.2250893,12359164.6254459,0.737706269104764,Not P20
Registered,P20,2000,CMR,897361.551575299,3154780.37455406,0.284445015194487,P20
Registered,Not P20,2001,CMR,9375852.88524336,12714134.2878977,0.73743541423564,Not P20
Registered,P20,2001,CMR,906816.330482267,3214775.71210235,0.282077635173261,P20
Registered,Not P20,2002,CMR,9641700.72575647,13075321.0784834,0.737396861452432,Not P20
Registered,P20,2002,CMR,917704.188232711,3282280.92151658,0.279593432182119,P20
Registered,Not P20,2003,CMR,9695198.35338028,12929002.689863,0.749879831101114,Not P20
Registered,P20,2003,CMR,1150348.34963093,3871862.31013705,0.297104663721941,P20
Registered,Not P20,2004,CMR,9710832.6165028,12706650.8861829,0.764232267297297,Not P20
Registered,P20,2004,CMR,1430664.13460549,4552671.11381707,0.314247196610252,P20
Registered,Not P20,2005,CMR,9648248.15705325,12491381.8007683,0.772392383079652,Not P20
Registered,P20,2005,CMR,1799289.00003039,5242028.19923167,0.343242907448327,P20
Registered,Not P20,2006,CMR,9693252.80696098,12464636.3671696,0.777660296010869,Not P20
Registered,P20,2006,CMR,2070766.93056152,5759037.63283037,0.359568223474833,P20
Registered,Not P20,2007,CMR,9747892.85100667,12469526.1594681,0.781737230937608,Not P20
Registered,P20,2007,CMR,2343160.09130136,6260755.84053189,0.374261535026144,P20
Registered,Not P20,2008,CMR,9791381.53066173,12459267.3154923,0.785871374513877,Not P20
Registered,P20,2008,CMR,2636888.57688784,6793398.68450772,0.388154545220676,P20
Registered,Not P20,2009,CMR,9822266.07610792,12377147.5694007,0.793580752029726,Not P20
Registered,P20,2009,CMR,2952819.65687719,7412771.43059929,0.398342196912777,P20
Registered,Not P20,2010,CMR,9766184.60832425,12141822.8586521,0.804342537526397,Not P20
Registered,P20,2010,CMR,3364798.78227536,8199418.14134788,0.410370434129638,P20
Registered,Not P20,2011,CMR,9822998.16161878,12122895.1621007,0.810284839575949,Not P20
Registered,P20,2011,CMR,3672807.40822974,8783492.83789935,0.418148847618133,P20
Registered,Not P20,2012,CMR,10128319.9127244,12511386.0003992,0.809528209936232,Not P20
Registered,P20,2012,CMR,3741171.67771563,8973879.99960075,0.416895665852682,P20
Registered,Not P20,2013,CMR,10391423.1058549,12836359.2880906,0.80953040286866,Not P20
Registered,P20,2013,CMR,3860245.87281358,9240938.71190943,0.417733088938099,P20
Registered,Not P20,2014,CMR,10789349.18805,13357229.2328618,0.807753539297337,Not P20
Registered,P20,2014,CMR,3852584.44156183,9324628.76713818,0.413162232810715,P20
Registered,Not P20,2015,CMR,11185952.8610213,13906951.7514536,0.804342537526397,Not P20
Registered,P20,2015,CMR,3853959.56300814,9391416.24854644,0.410370434129638,P20
Registered,Not P20,2016,CMR,11409908.5423505,14140108.3777245,0.806918040340132,Not P20
Registered,P20,2016,CMR,4035510.25995037,9786430.62227552,0.412357724251873,P20
Registered,Not P20,2017,CMR,11644343.8273047,14394820.7395188,0.808925935099488,Not P20
Registered,P20,2017,CMR,4213898.49270529,10171224.2604812,0.414296095021497,P20
Registered,Not P20,2018,CMR,11848007.8765372,14622028.3261596,0.810284839575949,Not P20
Registered,P20,2018,CMR,4429956.14839238,10594208.6738404,0.418148847618133,P20
Registered,Not P20,2000,COD,5639274.46557536,11434932.3996659,0.493162029164259,Not P20
Registered,P20,2000,COD,26822263.3005468,82776719.6003343,0.324031484094213,P20
Registered,Not P20,2001,COD,4950179.46658779,9910112.57847085,0.499507894324205,Not P20
Registered,P20,2001,COD,28368086.4827745,86946977.4215291,0.326268805702614,P20
Registered,Not P20,2002,COD,4707684.85596622,9032281.98150467,0.521206586066081,Not P20
Registered,P20,2002,COD,29647527.2606899,90711050.0184951,0.326834793056028,P20
Registered,Not P20,2003,COD,4754942.10961314,9160855.72989218,0.51904999377925,Not P20
Registered,P20,2003,COD,30664880.6598242,93690304.2701078,0.327300470403189,P20
Registered,Not P20,2004,COD,4741800.47011771,9241521.19078843,0.513097397303394,Not P20
Registered,P20,2004,COD,31739559.8844417,96896238.8092116,0.327562352001473,P20
Registered,Not P20,2005,COD,4758248.5526782,9246592.97579556,0.514594788062337,Not P20
Registered,P20,2005,COD,32878740.1751225,100325213.024205,0.327721608397583,P20
Registered,Not P20,2006,COD,5264390.35127021,10386341.0389068,0.506857066559825,Not P20
Registered,P20,2006,COD,33540498.7603283,102769732.961093,0.3263655338389,P20
Registered,Not P20,2007,COD,6190049.67593467,12704582.1884221,0.487229692730531,Not P20
Registered,P20,2007,COD,33802435.7656003,104202783.811578,0.324390909044452,P20
Registered,Not P20,2008,COD,3261854.98545279,7482381.37056154,0.435938082264309,Not P20
Registered,P20,2008,COD,20824285.7484638,68504782.0323957,0.303982950250336,P20
Registered,Not P20,2009,COD,3463437.85398914,7967140.87680522,0.434715277104271,Not P20
Registered,P20,2009,COD,20649080.3984663,69755802.8318108,0.296019536156062,P20
Registered,Not P20,2010,COD,3630882.8532859,8417910.70112764,0.431328269234255,Not P20
Registered,P20,2010,COD,20608157.4555993,71166393.0759528,0.289577096223004,P20
Registered,Not P20,2011,COD,4011959.05273499,9389692.87946453,0.427272659951343,Not P20
Registered,P20,2011,COD,20326282.5436191,72183583.7525349,0.281591485029382,P20
Registered,Not P20,2012,COD,4733277.3625481,11186834.5749997,0.423111411080129,Not P20
Registered,P20,2012,COD,19683666.8547389,72626307.0722673,0.271026679563268,P20
Registered,Not P20,2013,COD,4993002.91179364,11924293.8839355,0.418725247833773,Not P20
Registered,P20,2013,COD,19723264.9308123,74375136.801588,0.265186267602149,P20
Registered,Not P20,2014,COD,10500597.3942569,25591322.5290331,0.41031866885129,Not P20
Registered,P20,2014,COD,39321070.6542135,121943571.470967,0.322453001662128,P20
Registered,Not P20,2015,COD,11253036.6034377,27611828.8299039,0.407544051962634,Not P20
Registered,P20,2015,COD,41015265.6091344,124877259.170096,0.328444633408131,P20
Registered,Not P20,2016,COD,11130474.8237586,27294008.5934857,0.407799198334506,Not P20
Registered,P20,2016,COD,42686087.3941017,130284245.406514,0.327638136605943,P20
Registered,Not P20,2017,COD,11292036.2565506,27229667.6217583,0.414696073907546,Not P20
Registered,P20,2017,COD,44677126.9116894,135567860.378242,0.329555447633663,P20
Registered,Not P20,2018,COD,11445437.3065526,27231276.5906055,0.420304838389441,Not P20
Registered,P20,2018,COD,46262875.2624062,140904905.409395,0.328326931755789,P20
Registered,Not P20,2000,COG,2549150.71696842,2838469.56351425,0.898072239257122,Not P20
Registered,P20,2000,COG,2587108.29756874,3416352.43648576,0.757272074724813,P20
Registered,Not P20,2001,COG,2611064.69665067,2907762.96872329,0.8979633913548,Not P20
Registered,P20,2001,COG,2671718.39429392,3528103.0312767,0.757267679149131,P20
Registered,Not P20,2002,COG,2676476.64154047,2997325.93054974,0.89295482158311,Not P20
Registered,P20,2002,COG,2743652.0530778,3623448.06945026,0.757193700721109,P20
Registered,Not P20,2003,COG,2654569.97677562,2958331.11777993,0.897320100789712,Not P20
Registered,P20,2003,COG,2961511.55389148,3855512.88222007,0.768123890221887,P20
Registered,Not P20,2004,COG,2683850.70317212,2990757.49093864,0.897381586873431,Not P20
Registered,P20,2004,COG,3078702.46870682,4030178.50906137,0.763912184481341,P20
Registered,Not P20,2005,COG,2670023.10551138,2949626.40686574,0.905207215156626,Not P20
Registered,P20,2005,COG,3276825.24585657,4295923.59313425,0.762775495144652,P20
Registered,Not P20,2006,COG,1753309.26872757,1966163.6433402,0.891741272231534,Not P20
Registered,P20,2006,COG,2026184.93418812,2634962.35612511,0.768961624623647,P20
Registered,Not P20,2007,COG,1878379.34107474,2099278.89445584,0.894773603467125,Not P20
Registered,P20,2007,COG,2102213.21493532,2704629.48734092,0.777264769453554,P20
Registered,Not P20,2008,COG,2023929.23054897,2259209.69913695,0.895857180199844,Not P20
Registered,P20,2008,COG,2174585.89511138,2766278.34921685,0.786105236201924,P20
Registered,Not P20,2009,COG,2278496.93068159,2541249.85527802,0.89660484424595,Not P20
Registered,P20,2009,COG,2150085.62252036,2710192.80243575,0.79333308707336,P20
Registered,Not P20,2010,COG,2578709.74274661,2874666.806457,0.897046480988466,Not P20
Registered,P20,2010,COG,2099602.61700363,2631545.23607173,0.797859215271494,P20
Registered,Not P20,2011,COG,2623837.21044924,2911124.73202616,0.901313908532882,Not P20
Registered,P20,2011,COG,2287710.42514647,2829972.61546919,0.808386064459207,P20
Registered,Not P20,2012,COG,4039530.31664973,4721617.27590122,0.855539549397022,Not P20
Registered,P20,2012,COG,3297337.89922999,4298778.72409878,0.767040620338339,P20
Registered,Not P20,2013,COG,3891965.16020151,4543825.71343753,0.856539270133479,Not P20
Registered,P20,2013,COG,3639795.72063023,4701696.28656247,0.774145223083173,P20
Registered,Not P20,2014,COG,3930144.04452202,4575878.77507964,0.858882902651551,Not P20
Registered,P20,2014,COG,3786241.50379613,4898069.22492037,0.773006940067835,P20
Registered,Not P20,2015,COG,3968275.08297074,4614529.92499965,0.859952183097187,Not P20
Registered,P20,2015,COG,3929630.38858104,5097660.07500036,0.770869444169591,P20
Registered,Not P20,2016,COG,3837406.38468765,4439104.59533533,0.864455049948598,Not P20
Registered,P20,2016,COG,4277311.38482297,5522893.40466467,0.77446929922825,P20
Registered,Not P20,2017,COG,3688037.33236168,4278637.31344843,0.861965402108189,Not P20
Registered,P20,2017,COG,4616070.52181274,5942766.68655157,0.776754458871633,P20
Registered,Not P20,2018,COG,3614585.77633464,4155355.62180449,0.869861957751038,Not P20
Registered,P20,2018,COG,4888720.51153955,6333370.37819551,0.771898723682797,P20
Registered,Not P20,2000,COL,31206588.4003614,32095429.8406489,0.972306292680906,Not P20
Registered,P20,2000,COL,7152583.2678982,7534538.15935114,0.949306130863657,P20
Registered,Not P20,2001,COL,32278739.1792635,33196271.4342231,0.972360382196005,Not P20
Registered,P20,2001,COL,6686357.86105687,7059695.56577682,0.947117024913967,P20
Registered,Not P20,2002,COL,33421373.9423005,34360890.6742562,0.972657381298337,Not P20
Registered,P20,2002,COL,6143254.30170699,6514469.32574378,0.943016843663715,P20
Registered,Not P20,2003,COL,34256720.125354,35226074.004888,0.97248192122121,Not P20
Registered,P20,2003,COL,5896904.33466556,6257794.99511197,0.942329421029563,P20
Registered,Not P20,2004,COL,35053368.2146112,36042269.7955914,0.972562727414543,Not P20
Registered,P20,2004,COL,5673356.0903634,6033685.20440856,0.940280425339081,P20
Registered,Not P20,2005,COL,35806823.7882978,36810512.1208673,0.972733649309907,Not P20
Registered,P20,2005,COL,5473333.8897853,5837210.87913278,0.93766252464027,P20
Registered,Not P20,2006,COL,36025318.3294477,37040659.1658723,0.972588478194252,Not P20
Registered,P20,2006,COL,5790274.96716569,6160237.83412774,0.93994341177666,P20
Registered,Not P20,2007,COL,36195400.7394391,37220425.9131971,0.97246068123593,Not P20
Registered,P20,2007,COL,6139604.03743206,6517090.0868029,0.942077515525641,P20
Registered,Not P20,2008,COL,36372757.2142153,37398822.1859987,0.972564243689804,Not P20
Registered,P20,2008,COL,6463113.43800271,6856152.81400131,0.942673480789991,P20
Registered,Not P20,2009,COL,37150175.458399,38198946.1113121,0.972544513404718,Not P20
Registered,P20,2009,COL,6164898.71854425,6551107.88868797,0.941046739466678,P20
Registered,Not P20,2010,COL,37872556.3251554,38935646.2866627,0.972696229216787,Not P20
Registered,P20,2010,COL,5900007.7254187,6287053.71333726,0.938437620296215,P20
Registered,Not P20,2011,COL,38506123.6095913,39589877.6912693,0.972625475377079,Not P20
Registered,P20,2011,COL,5692717.36463643,6073221.30873062,0.937347261897538,P20
Registered,Not P20,2012,COL,38723524.9670365,39807915.6797406,0.972759419974957,Not P20
Registered,P20,2012,COL,5875797.50438991,6268932.32025949,0.937288393655316,P20
Registered,Not P20,2013,COL,39020471.6575741,40114756.6768299,0.97272113531508,Not P20
Registered,P20,2013,COL,5985788.42716526,6382510.32317003,0.937842341662249,P20
