birth.reg,p20,sex,povcal_year,iso3,value,total,percentage,demographic
Registered,P20,Male,2010,CIV,3468105.02274453,6689173.37027407,0.518465411310222,P20 Male
Registered,Not P20,Female,2010,CIV,7257766.04132258,8898080.99295824,0.815655201055849,Not P20 Female
Registered,P20,Female,2010,CIV,3234188.19345342,6428005.23652888,0.503140254938541,P20 Female
Registered,Not P20,Male,2011,CIV,5838651.39664217,7081612.58635146,0.824480487381522,Not P20 Male
Registered,P20,Male,2011,CIV,4234979.95014583,7580072.63027203,0.558699125550971,P20 Male
Registered,Not P20,Female,2011,CIV,6292050.93403436,7445552.54583464,0.845075082782728,Not P20 Female
Registered,P20,Female,2011,CIV,3879023.57826441,7238947.0258647,0.535854671184178,P20 Female
Registered,Not P20,Male,2012,CIV,7798869.87052206,10498239.1871488,0.742874088834713,Not P20 Male
Registered,P20,Male,2012,CIV,5154042.54853301,10738023.0673168,0.479980580803586,P20 Male
Registered,Not P20,Female,2012,CIV,9405730.44065796,11522424.1160834,0.816297885401486,Not P20 Female
Registered,P20,Female,2012,CIV,4998799.51001989,10335689.629451,0.483644506485184,P20 Female
Registered,Not P20,Male,2013,CIV,7787987.95760876,10437843.0615901,0.746130010927978,Not P20 Male
Registered,P20,Male,2013,CIV,5411586.98865587,11119631.323975,0.486669641374528,P20 Male
Registered,Not P20,Female,2013,CIV,9351614.36983022,11434981.7824587,0.81780754423025,Not P20 Female
Registered,P20,Female,2013,CIV,5648045.15217902,11182553.8319762,0.505076500148706,P20 Female
Registered,Not P20,Male,2014,CIV,7910504.02927052,10601356.1267055,0.746178501573347,Not P20 Male
Registered,P20,Male,2014,CIV,5600649.46037187,11310331.9170609,0.495179938258369,P20 Male
Registered,Not P20,Female,2014,CIV,9454964.61727822,11585958.6021507,0.816070982294301,Not P20 Female
Registered,P20,Female,2014,CIV,6289241.99536331,11797719.3540829,0.53308964271868,P20 Female
Registered,Not P20,Male,2015,CIV,8104900.47695704,10851025.8473999,0.746924815306669,Not P20 Male
Registered,P20,Male,2015,CIV,5718447.77072608,11468676.5045752,0.498614445044711,P20 Male
Registered,Not P20,Female,2015,CIV,9662438.437763,11833415.5767149,0.816538418271741,Not P20 Female
Registered,P20,Female,2015,CIV,6657188.39483117,12299168.07131,0.541271438542274,P20 Female
Registered,Not P20,Male,2016,CIV,8709969.90134058,11773335.5421283,0.73980477921264,Not P20 Male
Registered,P20,Male,2016,CIV,5844948.29745518,11854177.8191827,0.493070745741367,P20 Male
Registered,Not P20,Female,2016,CIV,10504037.8190327,12951483.326937,0.811029714039469,Not P20 Female
Registered,P20,Female,2016,CIV,5371272.51632373,11066431.3117519,0.485366272559767,P20 Female
Registered,Not P20,Male,2017,CIV,9166022.3012392,12563632.1337488,0.729567867290315,Not P20 Male
Registered,P20,Male,2017,CIV,5819982.01583813,11499641.7355836,0.50610115946736,P20 Male
Registered,Not P20,Female,2017,CIV,11062167.4288276,13663796.4781117,0.809596911557361,Not P20 Female
Registered,P20,Female,2017,CIV,5355483.66285855,11147867.6525559,0.480404309574908,P20 Female
Registered,Not P20,Male,2018,CIV,9620937.13546016,13197320.0254438,0.729006882981656,Not P20 Male
Registered,P20,Male,2018,CIV,5733114.83117259,11452203.7244669,0.500612368510713,P20 Male
Registered,Not P20,Female,2018,CIV,11560572.6031286,14354173.7704094,0.805380566519288,Not P20 Female
Registered,P20,Female,2018,CIV,5375986.00571318,11134760.4796799,0.482811104515804,P20 Female
Registered,Not P20,Male,2000,CMR,4533546.68061177,6077970.30879538,0.745898128862413,Not P20 Male
Registered,P20,Male,2000,CMR,478062.059855733,1577992.5496528,0.302955840926447,P20 Male
Registered,Not P20,Female,2000,CMR,4583886.54447753,6281194.31665057,0.729779451708139,Not P20 Female
Registered,P20,Female,2000,CMR,419299.491719565,1576787.82490125,0.265920046500755,P20 Female
Registered,Not P20,Male,2001,CMR,4662519.1677503,6253254.51047086,0.745614809047524,Not P20 Male
Registered,P20,Male,2001,CMR,483139.436951482,1607489.05511247,0.300555350852874,P20 Male
Registered,Not P20,Female,2001,CMR,4713333.71749305,6460879.77742677,0.729518870473437,Not P20 Female
Registered,P20,Female,2001,CMR,423676.893530785,1607286.65698988,0.263597592680974,P20 Female
Registered,Not P20,Male,2002,CMR,4791025.64623688,6426482.54841146,0.745512900742437,Not P20 Male
Registered,P20,Male,2002,CMR,493117.178575813,1645815.84927382,0.299618683823825,P20 Male
Registered,Not P20,Female,2002,CMR,4850675.07951963,6648838.53007196,0.729552245490782,Not P20 Female
Registered,P20,Female,2002,CMR,424587.009656899,1636465.07224277,0.259453756061536,P20 Female
Registered,Not P20,Male,2003,CMR,4819143.49458615,6361286.0899211,0.75757377147707,Not P20 Male
Registered,P20,Male,2003,CMR,608190.551100777,1929757.76963892,0.31516419349076,P20 Male
Registered,Not P20,Female,2003,CMR,4876054.85879412,6567716.59994185,0.74242771967921,Not P20 Female
Registered,P20,Female,2003,CMR,542157.798530149,1942104.54049813,0.279159945937355,P20 Female
Registered,Not P20,Male,2004,CMR,4826663.69419764,6284451.83801521,0.768032569682645,Not P20 Male
Registered,P20,Male,2004,CMR,748769.826402254,2232835.55690578,0.335344814841575,P20 Male
Registered,Not P20,Female,2004,CMR,4884168.92230515,6422199.04816772,0.760513476096419,Not P20 Female
Registered,P20,Female,2004,CMR,681894.308203232,2319835.55691129,0.293940795144605,P20 Female
Registered,Not P20,Male,2005,CMR,4783689.50990474,6167880.96635952,0.775580711754271,Not P20 Male
Registered,P20,Male,2005,CMR,944892.907674661,2583363.69214826,0.365760698172897,P20 Male
Registered,Not P20,Female,2005,CMR,4864558.6471485,6323500.83440882,0.769282518423719,Not P20 Female
Registered,P20,Female,2005,CMR,854396.092355733,2658664.50708341,0.321362883537727,P20 Female
Registered,Not P20,Male,2006,CMR,4807417.70233881,6172511.49286944,0.778843054061932,Not P20 Male
Registered,P20,Male,2006,CMR,1079539.09052274,2820673.10901407,0.382723927516746,P20 Male
Registered,Not P20,Female,2006,CMR,4885835.10462216,6292124.87430018,0.776500022206817,Not P20 Female
Registered,P20,Female,2006,CMR,991227.840038787,2938364.5238163,0.337339983519607,P20 Female
Registered,Not P20,Male,2007,CMR,4827910.62707768,6170356.79888028,0.782436216322821,Not P20 Male
Registered,P20,Male,2007,CMR,1222700.28991481,3072833.33233782,0.397906478378566,P20 Male
Registered,Not P20,Female,2007,CMR,4919982.22392899,6299169.36058783,0.781052539198576,Not P20 Female
Registered,P20,Female,2007,CMR,1120459.80138655,3187922.50819407,0.351470212499386,P20 Female
Registered,Not P20,Male,2008,CMR,4866709.0563609,6193472.66326404,0.785780340200304,Not P20 Male
Registered,P20,Male,2008,CMR,1352652.24747906,3307508.28143493,0.408964130209893,P20 Male
Registered,Not P20,Female,2008,CMR,4924672.47430083,6265794.65222824,0.785961358077626,Not P20 Female
Registered,P20,Female,2008,CMR,1284236.32940878,3485890.40307279,0.368409841077256,P20 Female
Registered,Not P20,Male,2009,CMR,4868891.29674771,6133923.94562466,0.793764536356976,Not P20 Male
Registered,P20,Male,2009,CMR,1524023.66031472,3632185.50208177,0.419588608412548,P20 Male
Registered,Not P20,Female,2009,CMR,4953374.7793602,6243223.62377606,0.793400185201804,Not P20 Female
Registered,P20,Female,2009,CMR,1428795.99656247,3780585.92851751,0.377929776912317,P20 Female
Registered,Not P20,Male,2010,CMR,4824129.54056713,5993892.56356908,0.804840842474926,Not P20 Male
Registered,P20,Male,2010,CMR,1746883.90492052,4044288.28538606,0.431938522096174,P20 Male
Registered,Not P20,Female,2010,CMR,4942055.06775713,6147930.29508305,0.803856717716798,Not P20 Female
Registered,P20,Female,2010,CMR,1617914.87735483,4155129.85596183,0.389377692981949,P20 Female
Registered,Not P20,Male,2011,CMR,4845981.04402763,5981796.01416934,0.810121413794242,Not P20 Male
Registered,P20,Male,2011,CMR,1907596.90358047,4335278.72293374,0.440017130499415,P20 Male
Registered,Not P20,Female,2011,CMR,4977017.11759115,6141099.14793131,0.810444026012461,Not P20 Female
Registered,P20,Female,2011,CMR,1765210.50464926,4448214.1149656,0.396835777016753,P20 Female
Registered,Not P20,Male,2012,CMR,4998846.21615735,6174743.79729179,0.80956334064416,Not P20 Male
Registered,P20,Male,2012,CMR,1941731.88160369,4428000.92688245,0.438512076593166,P20 Male
Registered,Not P20,Female,2012,CMR,5129473.69656709,6336642.20310746,0.809493976802355,Not P20 Female
Registered,P20,Female,2012,CMR,1799439.79611194,4545879.0727183,0.395839785292821,P20 Female
Registered,Not P20,Male,2013,CMR,5127453.08013367,6335005.76363788,0.809384122357803,Not P20 Male
Registered,P20,Male,2013,CMR,2004374.42232982,4559900.30331623,0.439565404724336,P20 Male
Registered,Not P20,Female,2013,CMR,5263970.02572117,6501353.52445271,0.809672940553451,Not P20 Female
Registered,P20,Female,2013,CMR,1855871.45048377,4681038.40859319,0.396465760049492,P20 Female
Registered,Not P20,Male,2014,CMR,5322228.74291405,6595704.22554188,0.80692350064815,Not P20 Male
Registered,P20,Male,2014,CMR,2004895.19640912,4597545.61572002,0.436079457168176,P20 Male
Registered,Not P20,Female,2014,CMR,5467120.44513595,6761525.00731996,0.808563221938439,Not P20 Female
Registered,P20,Female,2014,CMR,1847689.24515271,4727083.15141815,0.39087301533894,P20 Female
Registered,Not P20,Male,2015,CMR,5525441.89982331,6865260.32008055,0.804840842474926,Not P20 Male
Registered,P20,Male,2015,CMR,2000838.79199481,4632230.49031342,0.431938522096174,P20 Male
Registered,Not P20,Female,2015,CMR,5660510.961198,7041691.431373,0.803856717716798,Not P20 Female
Registered,P20,Female,2015,CMR,1853120.77101332,4759185.75823302,0.38937769298195,P20 Female
Registered,Not P20,Male,2016,CMR,5630685.44176264,6982283.7037314,0.806424614163637,Not P20 Male
Registered,P20,Male,2016,CMR,2098518.95992478,4825202.65226714,0.434907942972878,P20 Male
Registered,Not P20,Female,2016,CMR,5779223.10058786,7157824.67399307,0.807399365562256,Not P20 Female
Registered,P20,Female,2016,CMR,1936991.3000256,4961227.97000838,0.390425780015572,P20 Female
Registered,Not P20,Male,2017,CMR,5744482.77083609,7106163.73064282,0.808380300339132,Not P20 Male
Registered,P20,Male,2017,CMR,2191306.98739227,5016911.86998401,0.436784030531367,P20 Male
Registered,Not P20,Female,2017,CMR,5899861.05646863,7288657.00887595,0.809457908265394,Not P20 Female
Registered,P20,Female,2017,CMR,2022591.50531302,5154312.39049723,0.392407629200352,P20 Female
Registered,Not P20,Male,2018,CMR,5844979.36724929,7214942.43668249,0.810121413794242,Not P20 Male
Registered,P20,Male,2018,CMR,2300847.74190316,5228995.83316614,0.440017130499415,P20 Male
Registered,Not P20,Female,2018,CMR,6003028.50928794,7407085.88947713,0.810444026012462,Not P20 Female
Registered,P20,Female,2018,CMR,2129108.40648922,5365212.84067424,0.396835777016753,P20 Female
Registered,Not P20,Male,2000,COD,2746108.05795244,5468030.54625985,0.502211543026362,Not P20 Male
Registered,P20,Male,2000,COD,13320658.3874208,41034304.5696827,0.324622496399328,P20 Male
Registered,Not P20,Female,2000,COD,2893166.40762293,5966901.85340605,0.484869112766023,Not P20 Female
Registered,P20,Female,2000,COD,13501604.913126,41742415.0306514,0.323450497610447,P20 Female
Registered,Not P20,Male,2001,COD,2407120.20540775,4735361.93102032,0.508328664307416,Not P20 Male
Registered,P20,Male,2001,COD,14039099.5572586,43027659.577158,0.326280808559514,P20 Male
Registered,Not P20,Female,2001,COD,2543059.26118005,5174750.64745052,0.491436097009419,Not P20 Female
Registered,P20,Female,2001,COD,14328986.9255159,43919317.8443712,0.326257046529978,P20 Female
Registered,Not P20,Male,2002,COD,2229799.25446457,4358458.63454557,0.511602711286729,Not P20 Male
Registered,P20,Male,2002,COD,14648501.3318361,44748702.432318,0.32735030370974,P20 Male
Registered,Not P20,Female,2002,COD,2477885.60150166,4673823.3469591,0.530162442513757,Not P20 Female
Registered,P20,Female,2002,COD,14999025.9288539,45962347.5861774,0.326332894566174,P20 Female
Registered,Not P20,Male,2003,COD,2257235.10709702,4447578.75518656,0.507519985894513,Not P20 Male
Registered,P20,Male,2003,COD,15124419.3198551,46176167.5593017,0.327537344896187,P20 Male
Registered,Not P20,Female,2003,COD,2497707.00251612,4713276.97470562,0.529930028708343,Not P20 Female
Registered,P20,Female,2003,COD,15540461.3399691,47514136.7108062,0.327070266151648,P20 Female
Registered,Not P20,Male,2004,COD,2271153.48336546,4490064.85005559,0.505817523623815,Not P20 Male
Registered,P20,Male,2004,COD,15639665.8399609,47755886.4166697,0.327491897093166,P20 Male
Registered,Not P20,Female,2004,COD,2470646.98675225,4751456.34073283,0.519976783869847,Not P20 Female
Registered,P20,Female,2004,COD,16099894.0444808,49140352.3925419,0.327630821933713,P20 Female
Registered,Not P20,Male,2005,COD,2322555.91891907,4526598.22397295,0.513090803292143,Not P20 Male
Registered,P20,Male,2005,COD,16211777.736512,49455647.589321,0.327804376784919,P20 Male
Registered,Not P20,Female,2005,COD,2435692.63375914,4719994.75182261,0.516037148731702,Not P20 Female
Registered,P20,Female,2005,COD,16666962.4386105,50869565.4348833,0.327641140554767,P20 Female
Registered,Not P20,Male,2006,COD,2491287.29124982,4954391.46901668,0.50284425581418,Not P20 Male
Registered,P20,Male,2006,COD,16580008.2563869,50816478.9149519,0.32627227644276,P20 Male
Registered,Not P20,Female,2006,COD,2773103.0600204,5431949.5698901,0.510517084950865,Not P20 Female
Registered,P20,Female,2006,COD,16960490.5039415,51953254.0461414,0.326456750695121,P20 Female
Registered,Not P20,Male,2007,COD,2941278.47685057,6014917.01478821,0.488997349359795,Not P20 Male
Registered,P20,Male,2007,COD,16776926.5069796,51634091.1339105,0.324919566483111,P20 Male
Registered,Not P20,Female,2007,COD,3248771.1990841,6689665.17363387,0.485640329487425,Not P20 Female
Registered,P20,Female,2007,COD,17025509.2586207,52568692.6776675,0.323871650432988,P20 Female
Registered,Not P20,Male,2008,COD,1570723.44711749,3582970.31554293,0.438385838784007,Not P20 Male
Registered,P20,Male,2008,COD,10225837.1580141,33867352.2209939,0.30193789851913,P20 Male
Registered,Not P20,Female,2008,COD,1691131.5383353,3899411.0550186,0.433688963403535,Not P20 Female
Registered,P20,Female,2008,COD,10598448.5904497,34637429.8114018,0.305982535313893,P20 Female
Registered,Not P20,Male,2009,COD,1655502.99888787,3798666.38474944,0.435811632612497,Not P20 Male
Registered,P20,Male,2009,COD,10135798.7612255,34539895.2260883,0.29345192551626,P20 Male
Registered,Not P20,Female,2009,COD,1807934.85510127,4168474.49205577,0.433716185272769,Not P20 Female
Registered,P20,Female,2009,COD,10513281.6372408,35215907.6057222,0.298537858372066,P20 Female
Registered,Not P20,Male,2010,COD,1732901.117447,3995292.92778714,0.433735685660175,Not P20 Male
Registered,P20,Male,2010,COD,10120617.8692262,35329025.6888602,0.286467505737567,P20 Male
Registered,Not P20,Female,2010,COD,1897981.7358389,4422617.7733405,0.42915346365221,Not P20 Female
Registered,P20,Female,2010,COD,10487539.5863732,35837367.387093,0.292642578152946,P20 Female
Registered,Not P20,Male,2011,COD,1880283.82118061,4459248.40010241,0.42165935881424,Not P20 Male
Registered,P20,Male,2011,COD,10012387.7914969,35873094.1066691,0.279105776650458,P20 Male
Registered,Not P20,Female,2011,COD,2131675.23155439,4930444.47936211,0.432349505298593,Not P20 Female
Registered,P20,Female,2011,COD,10313894.7521222,36310489.6458659,0.284047250607551,P20 Female
Registered,Not P20,Male,2012,COD,2226378.57497142,5397457.00564594,0.412486578891235,Not P20 Male
Registered,P20,Male,2012,COD,9725293.32736189,36138987.4181053,0.269108074746156,P20 Male
Registered,Not P20,Female,2012,COD,2506898.78757668,5789377.56935377,0.433016979380826,Not P20 Female
Registered,P20,Female,2012,COD,9958373.52737688,36487319.654162,0.272926968101943,P20 Female
Registered,Not P20,Male,2013,COD,2351118.53303283,5742560.22131337,0.409419917671339,Not P20 Male
Registered,P20,Male,2013,COD,9810611.1043556,37121949.7985345,0.264280598341387,P20 Male
Registered,Not P20,Female,2013,COD,2641884.37876081,6181733.66262213,0.427369492596384,Not P20 Female
Registered,P20,Female,2013,COD,9912653.82645673,37253187.0030535,0.266088746330461,P20 Female
Registered,Not P20,Male,2014,COD,5032881.80290129,12333647.6458754,0.408061098176772,Not P20 Male
Registered,P20,Male,2014,COD,19675686.4878021,61208779.2960797,0.321452032111713,P20 Male
Registered,Not P20,Female,2014,COD,5467715.59135562,13257674.8831577,0.412418892418437,Not P20 Female
Registered,P20,Female,2014,COD,19645384.1664114,60734792.1748872,0.323461782989922,P20 Female
Registered,Not P20,Male,2015,COD,5399158.88132359,13303401.1195978,0.405848010804536,Not P20 Male
Registered,P20,Male,2015,COD,20917584.2077141,63363642.6848364,0.330119660445594,P20 Male
Registered,Not P20,Female,2015,COD,5853877.72211412,14308427.7103061,0.409120962878239,Not P20 Female
Registered,P20,Female,2015,COD,20097681.4014204,61513616.4852598,0.326719229818593,P20 Female
Registered,Not P20,Male,2016,COD,5386456.210334,13209317.3149723,0.407777032067256,Not P20 Male
Registered,P20,Male,2016,COD,21681774.5981111,66059558.2582496,0.328215555322813,P20 Male
Registered,Not P20,Female,2016,COD,5744018.61342459,14084691.2785135,0.407819986951878,Not P20 Female
Registered,P20,Female,2016,COD,21004312.7959908,64224687.1482647,0.327044221289887,P20 Female
Registered,Not P20,Male,2017,COD,5674886.58734106,13311810.931379,0.426304626515093,Not P20 Male
Registered,P20,Male,2017,COD,22699502.129001,68812429.3209171,0.329875029162805,P20 Male
Registered,Not P20,Female,2017,COD,5617149.66920955,13917856.6903793,0.403593009625713,Not P20 Female
Registered,P20,Female,2017,COD,21977624.7826883,66755431.0573246,0.329226018536462,P20 Female
Registered,Not P20,Male,2018,COD,5728667.06586996,13367246.0470753,0.428560007476139,Not P20 Male
