birth.reg,p20,urban,povcal_year,iso3,value,total,percentage,demographic
Registered,Not P20,Rural,2013,ARM,1318065.74506203,1318065.74506203,1,Not P20 Rural
Registered,Not P20,Urban,2013,ARM,1916168.77911416,1929878.89661557,0.992895866406201,Not P20 Urban
Registered,P20,Rural,2013,ARM,314446.903640588,314446.903640588,1,P20 Rural
Registered,P20,Urban,2013,ARM,34372.2351059981,34372.2351059981,1,P20 Urban
Registered,Not P20,Rural,2014,ARM,1322174.2767623,1322174.2767623,1,Not P20 Rural
Registered,Not P20,Urban,2014,ARM,1953477.18108393,1967257.41570058,0.992995205148714,Not P20 Urban
Registered,P20,Rural,2014,ARM,332053.186554695,332053.186554695,1,P20 Rural
Registered,P20,Urban,2014,ARM,34548.0236774548,34548.0236774548,1,P20 Urban
Registered,Not P20,Rural,2015,ARM,1338160.6216799,1338160.6216799,1,Not P20 Rural
Registered,Not P20,Urban,2015,ARM,1962445.31088177,1976287.76562566,0.992995729172314,Not P20 Urban
Registered,P20,Rural,2015,ARM,337752.601609404,337752.601609404,1,P20 Rural
Registered,P20,Urban,2015,ARM,34704.0139409447,34704.0139409447,1,P20 Urban
Registered,Not P20,Rural,2016,ARM,2110846.8123818,2110846.8123818,1,Not P20 Rural
Registered,Not P20,Urban,2016,ARM,2803920.82390333,2850850.71396931,0.983538285664692,Not P20 Urban
Registered,P20,Rural,2016,ARM,856495.869328984,856495.869328984,1,P20 Rural
Registered,P20,Urban,2016,ARM,54098.6043199056,54098.6043199056,1,P20 Urban
Registered,Not P20,Rural,2017,ARM,2089247.4432705,2089247.4432705,1,Not P20 Rural
Registered,Not P20,Urban,2017,ARM,2802910.89155505,2849655.40693905,0.983596432301892,Not P20 Urban
Registered,P20,Rural,2017,ARM,895483.473685995,895483.473685995,1,P20 Rural
Registered,P20,Urban,2017,ARM,55231.6761044495,55231.6761044495,1,P20 Urban
Registered,Not P20,Rural,2018,ARM,2030503.65934226,2030503.65934226,1,Not P20 Rural
Registered,Not P20,Urban,2018,ARM,2800809.4694489,2847392.78296116,0.983640011384795,Not P20 Urban
Registered,P20,Rural,2018,ARM,968534.38566264,968534.38566264,1,P20 Rural
Registered,P20,Urban,2018,ARM,57121.1720339379,57121.1720339379,1,P20 Urban
Registered,Not P20,Rural,2000,AZE,3675535.92570081,4012972.98595812,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2000,AZE,3828492.01424967,4035627.01404188,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2001,AZE,3704123.32586342,4044184.88727275,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2001,AZE,3858269.06865566,4067015.11272725,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2002,AZE,3731865.89071772,4074474.39214279,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2002,AZE,3887166.13023974,4097475.60785721,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2003,AZE,3760247.79039994,4105461.92675468,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2003,AZE,3916729.1323377,4128638.07324532,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2004,AZE,3793310.53435799,4141560.03626234,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2004,AZE,3951167.77034079,4164939.96373766,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2005,AZE,3832287.12547428,4184114.92088222,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2005,AZE,3991766.35809719,4207735.07911778,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2006,AZE,3874620.22443714,4230334.46164686,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2006,AZE,4035861.13355143,4254215.53835314,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2007,AZE,3918802.82772361,4278573.30273617,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2007,AZE,4081882.37977794,4302726.69726382,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2008,AZE,4001962.02212639,4369367.02844537,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2008,AZE,4168502.21376085,4394032.97155464,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2009,AZE,4085917.18838991,4461029.80118317,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2009,AZE,4255951.14368353,4486213.19881683,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2010,AZE,4134821.27938057,4514423.59191613,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2010,AZE,4306890.36060498,4539908.40808388,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2011,AZE,4189050.57282003,4573631.4718061,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2011,AZE,4363376.38633518,4599450.52819389,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2012,AZE,4245084.61714519,4634809.78993884,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2012,AZE,4421742.26700169,4660974.21006117,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2013,AZE,4300349.17633815,4695147.97941796,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2013,AZE,4479306.64069258,4721653.02058204,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2014,AZE,4354362.92260707,4754120.5235664,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2014,AZE,4535568.14933525,4780958.4764336,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2015,AZE,4406542.69125534,4811090.71954105,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2015,AZE,4589919.36004671,4838250.28045895,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2016,AZE,4456077.89705469,4865173.56534776,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2016,AZE,4641515.95538971,4892638.43465225,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2017,AZE,4500018.92310977,4913148.65091318,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2017,AZE,4687285.57123633,4940884.34908682,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2018,AZE,4539185.94467123,4955911.4486776,0.91591344834913,Not P20 Rural
Registered,Not P20,Urban,2018,AZE,4728082.51413151,4983888.5513224,0.948673403396426,Not P20 Urban
Registered,Not P20,Rural,2000,BDI,2254462.00896443,2538582.04895718,0.888079236946678,Not P20 Rural
Registered,Not P20,Urban,2000,BDI,1499822.48853737,1645432.742112,0.911506408102872,Not P20 Urban
Registered,P20,Rural,2000,BDI,6654108.66276142,8378509.85994634,0.794187603045208,P20 Rural
Registered,P20,Urban,2000,BDI,158821.062881131,195217.348984482,0.813560186670479,P20 Urban
Registered,Not P20,Rural,2001,BDI,2305272.36331447,2602250.37577415,0.885876464761263,Not P20 Rural
Registered,Not P20,Urban,2001,BDI,1536559.90056502,1685797.89584072,0.91147337670553,Not P20 Urban
Registered,P20,Rural,2001,BDI,6802213.37954378,8564234.79761662,0.79425816086182,P20 Rural
Registered,P20,Urban,2001,BDI,161647.051778015,198806.930768503,0.813085595925437,P20 Urban
Registered,Not P20,Rural,2002,BDI,2388856.02460843,2692380.96130664,0.887265234355652,Not P20 Rural
Registered,Not P20,Urban,2002,BDI,1578321.46561129,1730542.27449318,0.912038664917061,Not P20 Urban
Registered,P20,Rural,2002,BDI,6976690.87093812,8784289.311007,0.794223712804642,P20 Rural
Registered,P20,Urban,2002,BDI,163401.265039489,201013.453193175,0.812887209506615,P20 Urban
Registered,Not P20,Rural,2003,BDI,2287597.80091496,2573759.83040526,0.888815566196309,Not P20 Rural
Registered,Not P20,Urban,2003,BDI,1614795.52088393,1770028.18719923,0.912299325266155,Not P20 Urban
Registered,P20,Rural,2003,BDI,7362102.10461296,9249377.51077447,0.795956495022173,P20 Rural
Registered,P20,Urban,2003,BDI,183913.673997105,225142.471621032,0.816876854344371,P20 Urban
Registered,Not P20,Rural,2004,BDI,2199811.20494724,2456788.91882859,0.895400979745596,Not P20 Rural
Registered,Not P20,Urban,2004,BDI,1651277.14279044,1808185.13913371,0.913223489703912,Not P20 Urban
Registered,P20,Rural,2004,BDI,7764503.53307297,9750695.62875409,0.796302523296493,P20 Rural
Registered,P20,Urban,2004,BDI,202783.682384792,247716.313283612,0.818612547945616,P20 Urban
Registered,Not P20,Rural,2005,BDI,2053859.07552553,2281927.82289508,0.900054355321286,Not P20 Rural
Registered,Not P20,Urban,2005,BDI,1700568.35964913,1860022.20639993,0.914273148889212,Not P20 Urban
Registered,P20,Rural,2005,BDI,8223965.64904867,10314579.6421995,0.797314668588373,P20 Rural
Registered,P20,Urban,2005,BDI,223599.366926994,273194.328505508,0.818462697048581,P20 Urban
Registered,Not P20,Rural,2006,BDI,2097086.5820576,2333792.80558011,0.898574448015889,Not P20 Rural
Registered,Not P20,Urban,2006,BDI,1758820.97286644,1924333.16878219,0.91398984406609,Not P20 Urban
Registered,P20,Rural,2006,BDI,8514318.05376289,10674777.6484866,0.797610810654217,P20 Rural
Registered,P20,Urban,2006,BDI,231859.715075417,282794.377151132,0.819887995692026,P20 Urban
Registered,Not P20,Rural,2007,BDI,2166370.8243372,2414794.01780077,0.897124478679214,Not P20 Rural
Registered,Not P20,Urban,2007,BDI,1804517.11863886,1974654.32330641,0.913839499572424,Not P20 Urban
Registered,P20,Rural,2007,BDI,8813896.63196939,11041952.993901,0.798218995936472,P20 Rural
Registered,P20,Urban,2007,BDI,240524.553821097,293026.664991824,0.820828213117766,P20 Urban
Registered,Not P20,Rural,2008,BDI,2238606.44805703,2496266.15243153,0.896781958076254,Not P20 Rural
Registered,Not P20,Urban,2008,BDI,1853536.45402393,2029324.68992465,0.913375993120525,Not P20 Urban
Registered,P20,Rural,2008,BDI,9113745.13528638,11415367.9707599,0.798375064091757,P20 Rural
Registered,P20,Urban,2008,BDI,256444.112397612,311245.186883982,0.823929568084221,P20 Urban
Registered,Not P20,Rural,2009,BDI,2199598.45954286,2446614.29250889,0.899037689053665,Not P20 Rural
Registered,Not P20,Urban,2009,BDI,1898586.26235663,2077425.43491357,0.913913072617992,Not P20 Urban
Registered,P20,Rural,2009,BDI,9531054.39536307,11931555.6520909,0.798810706103765,P20 Rural
Registered,P20,Urban,2009,BDI,280445.045154111,339740.620486693,0.825468101966615,P20 Urban
Registered,Not P20,Rural,2010,BDI,2179930.22151801,2426421.78970459,0.898413553145436,Not P20 Rural
Registered,Not P20,Urban,2010,BDI,1945271.31861458,2128361.96543107,0.91397579462974,Not P20 Urban
Registered,P20,Rural,2010,BDI,9939917.0409262,12428110.9000694,0.799793075621068,P20 Rural
Registered,P20,Urban,2010,BDI,305274.177640139,368309.344794983,0.828852653222982,P20 Urban
Registered,Not P20,Rural,2011,BDI,1968477.03601219,2182745.10084927,0.901835507612082,Not P20 Rural
Registered,Not P20,Urban,2011,BDI,1939878.17997052,2121987.132685,0.914179991994553,Not P20 Urban
Registered,P20,Rural,2011,BDI,10559192.4211656,13164601.3086906,0.802089799270638,P20 Rural
Registered,P20,Urban,2011,BDI,374919.444101707,447478.457775138,0.837849146897049,P20 Urban
Registered,Not P20,Rural,2012,BDI,1175223.5489555,1316160.40360729,0.892918177552289,Not P20 Rural
Registered,Not P20,Urban,2012,BDI,1100912.45509508,1220873.9831763,0.90174126917741,Not P20 Urban
Registered,P20,Rural,2012,BDI,7584050.51403617,9736856.62128953,0.778901324011872,P20 Rural
Registered,P20,Urban,2012,BDI,228689.560271384,276101.934824593,0.828279455617253,P20 Urban
Registered,Not P20,Rural,2013,BDI,1074813.94543393,1203136.04795218,0.893343647431505,Not P20 Rural
Registered,Not P20,Urban,2013,BDI,1088239.83904592,1200000.51595604,0.906866142619044,Not P20 Urban
Registered,P20,Rural,2013,BDI,7769141.36456679,9811061.2732552,0.791875735782565,P20 Rural
Registered,P20,Urban,2013,BDI,245158.010389869,301656.345816327,0.812706292408454,P20 Urban
Registered,Not P20,Rural,2014,BDI,862633.327862218,959299.213338478,0.89923281064742,Not P20 Rural
Registered,Not P20,Urban,2014,BDI,1061221.95066316,1161561.85833933,0.91361638904051,Not P20 Urban
Registered,P20,Rural,2014,BDI,8006749.3992824,9939856.16447179,0.805519644026749,P20 Rural
Registered,P20,Urban,2014,BDI,276476.267969411,348903.508817827,0.792414696275719,P20 Urban
Registered,Not P20,Rural,2015,BDI,708453.695414274,786992.272125157,0.900204132247955,Not P20 Rural
Registered,Not P20,Urban,2015,BDI,1019957.07341028,1114853.8458198,0.914879629500008,Not P20 Urban
Registered,P20,Rural,2015,BDI,8202930.44082261,10008428.1721708,0.819602269178636,P20 Rural
Registered,P20,Urban,2015,BDI,319361.394324629,398212.039834215,0.801988293617608,P20 Urban
Registered,Not P20,Rural,2016,BDI,575562.224710375,641106.417899415,0.897763941587426,Not P20 Rural
Registered,Not P20,Urban,2016,BDI,988888.484915788,1079276.04955529,0.916251671964045,Not P20 Urban
Registered,P20,Rural,2016,BDI,8378018.33169502,10028837.7686095,0.835392746896195,P20 Rural
Registered,P20,Urban,2016,BDI,348823.652297466,432717.308305476,0.806123641468057,P20 Urban
Registered,Not P20,Rural,2017,BDI,1712300.86891016,1915638.40990027,0.893853902730685,Not P20 Rural
Registered,Not P20,Urban,2017,BDI,2019682.36147628,2407505.59181724,0.838910766538151,Not P20 Urban
Registered,P20,Rural,2017,BDI,11487599.5777913,15893786.7684201,0.722772976960805,P20 Rural
Registered,P20,Urban,2017,BDI,958068.450796672,1437117.22986235,0.666659915342074,P20 Urban
Registered,Not P20,Rural,2018,BDI,1489452.93085205,1653777.36169046,0.90063690878533,Not P20 Rural
Registered,Not P20,Urban,2018,BDI,2028101.23427059,2390306.8147411,0.848469000616669,Not P20 Urban
Registered,P20,Rural,2018,BDI,12028942.3713949,16717819.3830482,0.719528192988623,P20 Rural
Registered,P20,Urban,2018,BDI,1044256.08376023,1588852.44052024,0.65723918542008,P20 Urban
Registered,Not P20,Rural,2000,BEN,4892426.06991822,6329265.85951673,0.77298476292664,Not P20 Rural
Registered,Not P20,Urban,2000,BEN,5437912.04908583,6395101.38748746,0.850324603097857,Not P20 Urban
Registered,P20,Rural,2000,BEN,3446912.35231542,6054249.25775155,0.569337700773084,P20 Rural
Registered,P20,Urban,2000,BEN,1140573.21988894,1819236.49524428,0.626951593633121,P20 Urban
Registered,Not P20,Rural,2001,BEN,4996322.42568653,6485165.266527,0.770423300000527,Not P20 Rural
Registered,Not P20,Urban,2001,BEN,5590613.83275421,6576667.36837166,0.850067902117178,Not P20 Urban
Registered,P20,Rural,2001,BEN,3574166.64216908,6272670.20217386,0.569799866240443,P20 Rural
Registered,P20,Urban,2001,BEN,1190940.48911006,1895696.16292748,0.628233844853556,P20 Urban
Registered,Not P20,Rural,2002,BEN,5145054.14020891,6682734.15506295,0.769902560961658,Not P20 Rural
Registered,Not P20,Urban,2002,BEN,5729573.19764483,6733582.05609454,0.850895281280343,Not P20 Urban
Registered,P20,Rural,2002,BEN,3708556.69464141,6501548.69975412,0.570411276744211,P20 Rural
Registered,P20,Urban,2002,BEN,1237242.91203275,1968317.08908839,0.628579063247258,P20 Urban
Registered,Not P20,Rural,2003,BEN,4899680.5775405,6299448.96155457,0.777795106753489,Not P20 Rural
Registered,Not P20,Urban,2003,BEN,5860555.6169529,6856063.47568468,0.854798914528375,Not P20 Urban
Registered,P20,Rural,2003,BEN,4177922.94772212,7237002.85709395,0.577300165582605,P20 Rural
Registered,P20,Urban,2003,BEN,1378977.23225774,2169149.7056668,0.635722480866687,P20 Urban
Registered,Not P20,Rural,2004,BEN,4697957.45796744,6004327.10775688,0.782428634159227,Not P20 Rural
Registered,Not P20,Urban,2004,BEN,5918107.22960945,6920526.01559893,0.855152804320073,Not P20 Urban
Registered,P20,Rural,2004,BEN,4679288.01079426,7969260.82118129,0.587167130777964,P20 Rural
Registered,P20,Urban,2004,BEN,1517087.7251608,2355898.0554629,0.64395304442098,P20 Urban
Registered,Not P20,Rural,2005,BEN,4361743.08463355,5543295.97179989,0.786850117118553,Not P20 Rural
Registered,Not P20,Urban,2005,BEN,6015189.03028544,7019528.45096365,0.856922095594564,Not P20 Urban
Registered,P20,Rural,2005,BEN,5245919.56462847,8772146.00948796,0.59802009211366,P20 Rural
Registered,P20,Urban,2005,BEN,1715011.64852816,2611704.56774852,0.656663724414521,P20 Urban
Registered,Not P20,Rural,2006,BEN,4181878.85381168,5316710.44068581,0.786553810004417,Not P20 Rural
Registered,Not P20,Urban,2006,BEN,6150760.85924951,7154196.16787676,0.85974171170581,Not P20 Urban
Registered,P20,Rural,2006,BEN,5658107.94594249,9389589.48559524,0.602593750730285,P20 Rural
Registered,P20,Urban,2006,BEN,1841096.17603435,2790194.9058422,0.659845006590546,P20 Urban
Registered,Not P20,Rural,2007,BEN,3280803.37124983,4186413.95952697,0.783678681317156,Not P20 Rural
Registered,Not P20,Urban,2007,BEN,4396876.40121229,5199750.70628616,0.84559369277007,Not P20 Urban
Registered,P20,Rural,2007,BEN,4476431.70708639,7544576.15223028,0.593331105255409,P20 Rural
Registered,P20,Urban,2007,BEN,1571615.06222767,2367747.51136379,0.663759566712601,P20 Urban
Registered,Not P20,Rural,2008,BEN,3225871.21069164,4083301.24561357,0.790015484200924,Not P20 Rural
Registered,Not P20,Urban,2008,BEN,4477251.40167168,5239328.1329037,0.854546859463511,Not P20 Urban
Registered,P20,Rural,2008,BEN,4840762.71227498,7804384.76717584,0.620261924121752,P20 Rural
Registered,P20,Urban,2008,BEN,1671492.8697779,2462271.61322717,0.678841790157816,P20 Urban
Registered,Not P20,Rural,2009,BEN,2977870.20769471,3683211.5933025,0.808498271755451,Not P20 Rural
Registered,Not P20,Urban,2009,BEN,4506260.59953263,5200025.48825213,0.866584329194761,Not P20 Urban
Registered,P20,Rural,2009,BEN,5320725.33088314,8270657.37780682,0.643325565046447,P20 Rural
Registered,P20,Urban,2009,BEN,1835429.91889903,2644382.40420493,0.694086421079055,P20 Urban
Registered,Not P20,Rural,2010,BEN,2805819.3040858,3409344.33500139,0.822979150354627,Not P20 Rural
Registered,Not P20,Urban,2010,BEN,4490720.72992774,5108841.23238611,0.879009647326684,Not P20 Urban
Registered,P20,Rural,2010,BEN,5764271.12663754,8632202.69824677,0.667763643665166,P20 Rural
Registered,P20,Urban,2010,BEN,2066063.16607064,2897967.09507319,0.712935343394043,P20 Urban
Registered,Not P20,Rural,2011,BEN,2456813.90487228,2953308.15946143,0.831885388255693,Not P20 Rural
Registered,Not P20,Urban,2011,BEN,4397960.83888009,4936726.1868644,0.890865863815205,Not P20 Urban
Registered,P20,Rural,2011,BEN,6360294.47323953,9119612.37705699,0.697430352329522,P20 Rural
Registered,P20,Urban,2011,BEN,2446395.69793457,3313005.53722139,0.738421856060753,P20 Urban
Registered,Not P20,Rural,2012,BEN,3151352.91267847,4602172.59856836,0.684753308395863,Not P20 Rural
Registered,Not P20,Urban,2012,BEN,5329359.84965265,6715189.70146306,0.79362759454011,Not P20 Urban
Registered,P20,Rural,2012,BEN,7491506.46723923,11742643.18027,0.637974462157416,P20 Rural
Registered,P20,Urban,2012,BEN,2931738.82192579,4678016.25189954,0.626705565790913,P20 Urban
Registered,Not P20,Rural,2013,BEN,1921067.93885517,3150724.70768644,0.609722561342341,Not P20 Rural
Registered,Not P20,Urban,2013,BEN,3912780.97662321,5138836.1280492,0.761413845299748,Not P20 Urban
Registered,P20,Rural,2013,BEN,5774214.6219137,9425191.61715274,0.612636310905904,P20 Rural
Registered,P20,Urban,2013,BEN,1985033.39431934,3532929.10149966,0.561866184486048,P20 Urban
Registered,Not P20,Rural,2014,BEN,1911972.61978545,3130541.38925458,0.610748232349906,Not P20 Rural
Registered,Not P20,Urban,2014,BEN,3934616.35890107,5166021.13593735,0.761633809728336,Not P20 Urban
Registered,P20,Rural,2014,BEN,5982513.71877135,9673168.29379126,0.618464761190109,P20 Rural
Registered,P20,Urban,2014,BEN,2115494.3395245,3706872.2643585,0.570695235405042,P20 Urban
Registered,Not P20,Rural,2015,BEN,1897909.66225583,3130837.34377694,0.606198742974699,Not P20 Rural
Registered,Not P20,Urban,2015,BEN,3956360.85195504,5178058.7831069,0.764062560444934,Not P20 Urban
