educ.category,p20,povcal_year,iso3,value,total,percentage,demographic
Completed secondary education,P20,2007,GMB,45600.1513252755,672989.825232935,0.0677575642536534,P20
Completed secondary education,Not P20,2008,GMB,200831.467819416,1003980.83769314,0.200035160313287,Not P20
Completed secondary education,P20,2008,GMB,43279.2582282546,667854.280572334,0.0648034451335183,P20
Completed secondary education,Not P20,2009,GMB,212382.246220998,1087575.3854835,0.195280482673466,Not P20
Completed secondary education,P20,2009,GMB,39097.3858218566,634726.977812171,0.061597170419037,P20
Completed secondary education,Not P20,2010,GMB,223652.149729222,1173690.05591422,0.190554694233148,Not P20
Completed secondary education,P20,2010,GMB,35474.272103553,600982.68831377,0.0590271114182777,P20
Completed secondary education,Not P20,2011,GMB,221396.73576404,1100075.05143252,0.201256028373462,Not P20
Completed secondary education,P20,2011,GMB,45670.3997476253,728981.063028329,0.0626496380549333,P20
Completed secondary education,Not P20,2012,GMB,234613.592905922,1217917.52034812,0.192635042181561,Not P20
Completed secondary education,P20,2012,GMB,40670.6950258362,667415.203545145,0.0609376214533374,P20
Completed secondary education,Not P20,2013,GMB,245189.108725099,1291752.96607011,0.189811144363799,Not P20
Completed secondary education,P20,2013,GMB,38577.6434557332,651673.401845442,0.0591978180273847,P20
Completed secondary education,Not P20,2014,GMB,255448.861377287,1371642.64913086,0.186235723669828,Not P20
Completed secondary education,P20,2014,GMB,37036.0432841406,631491.514994371,0.0586485208506258,P20
Completed secondary education,Not P20,2015,GMB,265216.21718341,1450059.14762071,0.182900275218831,Not P20
Completed secondary education,P20,2015,GMB,36201.7194192323,614254.452384759,0.0589360309537588,P20
Completed secondary education,Not P20,2016,GMB,273262.115281628,1492587.29325759,0.183079486550653,Not P20
Completed secondary education,P20,2016,GMB,37299.9755836583,634351.650872006,0.058800155296174,P20
Completed secondary education,Not P20,2017,GMB,281495.686155853,1534312.12245056,0.183467028668363,Not P20
Completed secondary education,P20,2017,GMB,38423.8488738083,656712.919100887,0.0585093543255017,P20
Completed secondary education,Not P20,2018,GMB,289914.005365809,1577888.72548152,0.18373539317694,Not P20
Completed secondary education,P20,2018,GMB,39572.940106829,678660.404373626,0.0583103712133509,P20
Completed secondary education,Not P20,2000,GUY,558167.812532548,1219435.35642898,0.457726446580244,Not P20
Completed secondary education,P20,2000,GUY,32300.0319824758,250500.524591724,0.128941973415504,P20
Completed secondary education,Not P20,2001,GUY,556098.111538142,1207102.01903436,0.460688577079013,Not P20
Completed secondary education,P20,2001,GUY,34446.6975007158,259793.99644313,0.13259235383546,P20
Completed secondary education,Not P20,2002,GUY,555863.23954361,1202202.10730725,0.462370874385388,Not P20
Completed secondary education,P20,2002,GUY,34563.3120214239,263741.790292629,0.131049811950829,P20
Completed secondary education,Not P20,2003,GUY,553452.004028787,1185869.78939952,0.466705543033552,Not P20
Completed secondary education,P20,2003,GUY,37406.163918101,280677.871626868,0.13327079794815,P20
Completed secondary education,Not P20,2004,GUY,553024.301632783,1174226.57537776,0.470968987782336,Not P20
Completed secondary education,P20,2004,GUY,40752.9701920535,293308.065098412,0.138942548948935,P20
Completed secondary education,Not P20,2005,GUY,553622.635396763,1158368.92486288,0.47793291369785,Not P20
Completed secondary education,P20,2005,GUY,41451.3278198445,309832.892924581,0.13378607877484,P20
Completed secondary education,Not P20,2006,GUY,408498.51545617,884615.8773033,0.461780673326206,Not P20
Completed secondary education,P20,2006,GUY,30740.0148634997,229265.824667852,0.134080231574131,P20
Completed secondary education,Not P20,2007,GUY,401838.781545232,859470.251492095,0.467542397014457,Not P20
Completed secondary education,P20,2007,GUY,29652.7921377662,213656.133052401,0.138787460552296,P20
Completed secondary education,Not P20,2008,GUY,395365.359526075,836210.550105456,0.472805993031558,Not P20
Completed secondary education,P20,2008,GUY,28496.8337687899,201609.886176347,0.141346410680793,P20
Completed secondary education,Not P20,2009,GUY,573390.57928421,1161337.97144436,0.493732740496793,Not P20
Completed secondary education,P20,2009,GUY,56652.9584692319,305904.342480281,0.185198281298945,P20
Completed secondary education,Not P20,2010,GUY,574708.034548374,1164006.32854549,0.493732740496792,Not P20
Completed secondary education,P20,2010,GUY,56783.1275739614,306607.205940009,0.185198281298945,P20
Completed secondary education,Not P20,2011,GUY,576048.520366783,1163211.12949618,0.495222669178112,Not P20
Completed secondary education,P20,2011,GUY,53104.6950457302,312783.568710847,0.169780961527499,P20
Completed secondary education,Not P20,2012,GUY,579743.228205137,1172655.32735384,0.494385020629513,Not P20
Completed secondary education,P20,2012,GUY,52689.8654543512,310136.745122695,0.169892366135158,P20
Completed secondary education,Not P20,2013,GUY,582507.739620063,1175775.43609055,0.495424314660716,Not P20
Completed secondary education,P20,2013,GUY,52650.660642536,314909.481752583,0.167192998919932,P20
Completed secondary education,Not P20,2014,GUY,587350.522415309,1182493.17284987,0.49670521225908,Not P20
Completed secondary education,P20,2014,GUY,52863.6663506141,316300.319031955,0.167131245748992,P20
Completed secondary education,Not P20,2015,GUY,586201.616716449,1185272.01096962,0.494571382173196,Not P20
Completed secondary education,P20,2015,GUY,52818.725266152,321627.60007405,0.164223235984695,P20
Completed secondary education,Not P20,2016,GUY,587072.872986841,1188448.70525115,0.493982508788866,Not P20
Completed secondary education,P20,2016,GUY,52815.7809291123,326302.144744193,0.161861580684729,P20
Completed secondary education,Not P20,2017,GUY,589740.605505257,1193883.91962751,0.49396812856752,Not P20
Completed secondary education,P20,2017,GUY,53045.5827538758,328452.886448222,0.161501344462193,P20
Completed secondary education,Not P20,2018,GUY,592998.307742728,1200550.92178169,0.493938488558804,Not P20
Completed secondary education,P20,2018,GUY,53263.172357888,329196.931280695,0.161797293038775,P20
Completed secondary education,Not P20,2000,HND,1711795.96714135,9778508.28900973,0.175056963347392,Not P20
Completed secondary education,P20,2000,HND,15473.932985386,3093306.29776394,0.00500239274609556,P20
Completed secondary education,Not P20,2001,HND,1756983.13887147,10079597.1264581,0.17431084961318,Not P20
Completed secondary education,P20,2001,HND,15890.2705771154,3139559.48031196,0.00506130579043416,P20
Completed secondary education,Not P20,2002,HND,1804059.31691259,10383959.9423146,0.173735196103854,Not P20
Completed secondary education,P20,2002,HND,16069.6999615198,3182404.83862957,0.00504954610628352,P20
Completed secondary education,Not P20,2003,HND,1845980.249522,10360935.9971965,0.178167324846084,Not P20
Completed secondary education,P20,2003,HND,20054.3003640436,3552141.0790147,0.00564569365854306,P20
Completed secondary education,Not P20,2004,HND,1890123.76389421,10303629.6050158,0.183442518447491,Not P20
Completed secondary education,P20,2004,HND,23746.9467641329,3955153.18255646,0.00600405235095946,P20
Completed secondary education,Not P20,2005,HND,1933141.70339651,10211375.2865895,0.189312570456136,Not P20
Completed secondary education,P20,2005,HND,28053.2185851886,4392083.87924245,0.00638722286652394,P20
Completed secondary education,Not P20,2006,HND,1983265.32700887,10961406.9303392,0.180931639488682,Not P20
Completed secondary education,P20,2006,HND,23305.913225372,3985273.15932032,0.00584800898048021,P20
Completed secondary education,Not P20,2007,HND,1918589.58082636,10820690.3111888,0.177307503093634,Not P20
Completed secondary education,P20,2007,HND,17231.1145747817,3261120.83959538,0.00528380131320729,P20
Completed secondary education,Not P20,2008,HND,1923420.15611112,10932609.6543775,0.17593422036622,Not P20
Completed secondary education,P20,2008,HND,14413.4877866805,2766870.4679265,0.00520931064672573,P20
Completed secondary education,Not P20,2009,HND,1927768.47533807,10618421.1475326,0.181549445868986,Not P20
Completed secondary education,P20,2009,HND,15049.1620373194,2675026.37252426,0.0056257995030974,P20
Completed secondary education,Not P20,2010,HND,1931457.48548337,10282385.9751832,0.187841371656831,Not P20
Completed secondary education,P20,2010,HND,15431.3996712057,2585496.47972756,0.00596844737256485,P20
Completed secondary education,Not P20,2011,HND,1919364.89607,9476870.35123033,0.202531513562473,Not P20
Completed secondary education,P20,2011,HND,21312.3782052979,2960696.83747488,0.00719843313085538,P20
Completed secondary education,Not P20,2012,HND,2711432.07662145,12423388.94283,0.218252208724924,Not P20
Completed secondary education,P20,2012,HND,40457.1195469494,4357357.8620563,0.00928478239055103,P20
Completed secondary education,Not P20,2013,HND,2749376.69660153,12666655.5711224,0.21705624512832,Not P20
Completed secondary education,P20,2013,HND,38678.6085633971,4422841.5991237,0.00874519416907459,P20
Completed secondary education,Not P20,2014,HND,2807620.11546812,12821687.4306457,0.218974306670237,Not P20
Completed secondary education,P20,2014,HND,40109.3050325397,4571389.24602521,0.00877398595348546,P20
Completed secondary education,Not P20,2015,HND,2844671.85600478,12982502.4348622,0.219115834584088,Not P20
Completed secondary education,P20,2015,HND,42538.5184785255,4718784.51418075,0.00901471943689949,P20
Completed secondary education,Not P20,2016,HND,2887378.79087533,13153737.6738464,0.219510139434841,Not P20
Completed secondary education,P20,2016,HND,44670.5217410437,4855347.33208798,0.00920027315982638,P20
Completed secondary education,Not P20,2017,HND,2933205.85575041,13320037.5169848,0.220210029589646,Not P20
Completed secondary education,P20,2017,HND,46334.8008151776,4996950.12914222,0.00927261621943213,P20
Completed secondary education,Not P20,2018,HND,2975621.83173415,13518627.3132276,0.220112720233259,Not P20
Completed secondary education,P20,2018,HND,47588.3126783146,5107680.09191001,0.00931701121095841,P20
Completed secondary education,Not P20,2000,HTI,2922653.82427507,12033127.6264194,0.242883971234396,Not P20
Completed secondary education,P20,2000,HTI,346717.828504563,12972476.7881559,0.0267271881974861,P20
Completed secondary education,Not P20,2001,HTI,2939421.96293353,11924084.6850485,0.246511329009532,Not P20
Completed secondary education,P20,2001,HTI,415277.711527813,13506846.1338161,0.030745720163948,P20
Completed secondary education,Not P20,2002,HTI,2969512.10056273,11722343.3814431,0.253320688870417,Not P20
Completed secondary education,P20,2002,HTI,469191.669743927,14135438.0034978,0.0331925809181028,P20
Completed secondary education,Not P20,2003,HTI,3008890.3717022,11514729.534182,0.261307950201537,Not P20
Completed secondary education,P20,2003,HTI,528152.944249237,14769088.1366956,0.0357607009560041,P20
Completed secondary education,Not P20,2004,HTI,3092940.51008916,11285086.583687,0.274073263607929,Not P20
Completed secondary education,P20,2004,HTI,572464.917553213,15424096.3444252,0.0371149728820336,P20
Completed secondary education,Not P20,2005,HTI,3139859.16774658,10972939.593568,0.286145671446791,Not P20
Completed secondary education,P20,2005,HTI,664215.871956048,16165719.558747,0.0410879249477423,P20
Completed secondary education,Not P20,2006,HTI,3204384.27101347,11124395.8480724,0.288050184007854,Not P20
Completed secondary education,P20,2006,HTI,679379.755503999,16450742.3584669,0.0412978174905483,P20
Completed secondary education,Not P20,2007,HTI,2856366.37529792,9809086.51810749,0.291195961012791,Not P20
Completed secondary education,P20,2007,HTI,622516.551386071,14107723.1090058,0.0441259405629162,P20
Completed secondary education,Not P20,2008,HTI,2898005.92677623,9798820.50343639,0.295750486067166,Not P20
Completed secondary education,P20,2008,HTI,569561.254389838,13833858.7131913,0.0411715390621079,P20
Completed secondary education,Not P20,2009,HTI,2868907.65856108,9518423.36748092,0.301405763097544,Not P20
Completed secondary education,P20,2009,HTI,625010.086753168,13783338.7849832,0.0453453329779654,P20
Completed secondary education,Not P20,2010,HTI,2887239.02479848,9312150.47219602,0.310050727103168,Not P20
Completed secondary education,P20,2010,HTI,637685.655722823,13672254.3889092,0.0466408565539935,P20
Completed secondary education,Not P20,2011,HTI,2883997.72957623,9204507.72695244,0.313324494381309,Not P20
Completed secondary education,P20,2011,HTI,626858.342634623,13412041.2259793,0.046738474186941,P20
Completed secondary education,Not P20,2012,HTI,4593420.15571866,19037146.1568859,0.241287224348865,Not P20
Completed secondary education,P20,2012,HTI,98407.4787256385,9720615.32757764,0.0101235853296708,P20
Completed secondary education,Not P20,2013,HTI,2920159.43522952,14124549.4057699,0.206743546384328,Not P20
Completed secondary education,P20,2013,HTI,53143.8884196254,7945073.11849267,0.00668891118143766,P20
Completed secondary education,Not P20,2014,HTI,2910014.37391288,14057138.624684,0.207013279985939,Not P20
Completed secondary education,P20,2014,HTI,59273.4715615363,8286305.29723716,0.00715318461429359,P20
Completed secondary education,Not P20,2015,HTI,2900939.34450869,13846512.5497045,0.209506858430617,Not P20
Completed secondary education,P20,2015,HTI,64173.030463107,8779929.25373869,0.00730906008562434,P20
Completed secondary education,Not P20,2016,HTI,2933449.8127089,13898271.7752162,0.211065797255448,Not P20
Completed secondary education,P20,2016,HTI,67974.8701483131,9103401.65997379,0.00746697472958793,P20
Completed secondary education,Not P20,2017,HTI,4235706.71154303,19276634.072195,0.219732692734605,Not P20
Completed secondary education,P20,2017,HTI,109167.78016952,12821445.8678283,0.00851446718996378,P20
Completed secondary education,Not P20,2018,HTI,4274100.95339966,19085828.7693084,0.223941071936722,Not P20
